Id,SalePrice
1681,265246.8213633951
1682,287050.8857824425
1683,205940.701314458
1684,193003.0655098204
1685,164720.5905435082
1686,180860.45023080902
1687,175277.94530901618
1688,202624.49073054007
1689,201467.3616816094
1690,207686.61201592855
1691,196348.99638767526
1692,247368.64060204
1693,176774.06306145556
1694,181420.95467070153
1695,179708.07113512227
1696,263185.7495753923
1697,180140.9212783816
1698,319932.4039609737
1699,291007.0816053012
1700,248973.42349621645
1701,286963.44816415204
1702,261181.27320756548
1703,258052.8086227941
1704,276174.58645186474
1705,236881.36976045722
1706,367822.1232603416
1707,193312.1781101242
1708,204949.82803562304
1709,276532.3281885905
1710,236821.14648430364
1711,265957.8325869464
1712,254110.97308176232
1713,252722.7199649581
1714,218489.13910961343
1715,205420.577618871
1716,173540.23259872716
1717,181404.3121202279
1718,118879.15363986901
1719,209512.11164715528
1720,240588.58291335692
1721,177282.13971678892
1722,104297.48617132459
1723,152782.03026986588
1724,214855.22768381017
1725,230583.8572114146
1726,174050.95293080457
1727,167831.77959925024
1728,191959.13593777682
1729,162486.20899416087
1730,142623.10581915424
1731,104727.14672106068
1732,123463.0208475584
1733,119861.71985527466
1734,122582.86143000083
1735,117553.96999942121
1736,95483.1055556499
1737,315015.4695748068
1738,229959.2171021818
1739,265134.78581809707
1740,208713.4907613675
1741,195201.40286418982
1742,182909.27213948866
1743,197548.79124256695
1744,289470.60855140106
1745,220571.71413311988
1746,232617.44727411022
1747,243683.52193559727
1748,216796.3842316041
1749,163245.72104142114
1750,157028.34272961703
1751,246320.8412284977
1752,106754.56239471829
1753,157121.07019710302
1754,234885.10301452794
1755,185393.0307618032
1756,102498.26250718185
1757,95419.46262871573
1758,139519.98213891062
1759,187581.6293042092
1760,169919.97691084517
1761,168050.0996874174
1762,156976.3087454202
1763,176111.52260840064
1764,117560.98694602615
1765,188688.44426276343
1766,209504.45158520358
1767,234985.80114559364
1768,143318.82266783706
1769,177251.951140787
1770,161744.1699572225
1771,114167.27946656011
1772,133269.88437225553
1773,100995.86712272663
1774,161929.62312471744
1775,145619.37064493165
1776,133565.6279616185
1777,106698.81920210531
1778,128451.48887280395
1779,147401.02426216754
1780,185662.62820367
1781,121182.80481432899
1782,51633.53642021067
1783,142021.55572767943
1784,89406.27342873288
1785,110138.83608186204
1786,124961.81951379715
1787,166922.93176968186
1788,11725.779837940296
1789,103450.82686019049
1790,64790.26319638669
1791,215191.27572553972
1792,175894.66200496204
1793,151400.64944295533
1794,156029.7143185672
1795,135804.05467298237
1796,134824.24027178134
1797,155372.20112546883
1798,106676.97058219562
1799,100545.25756161849
1800,121326.67050799978
1801,104452.15461255345
1802,144112.26833164165
1803,174953.71299847052
1804,132163.52477059985
1805,146375.41576673515
1806,132935.9028354121
1807,175550.72466032518
1808,122771.23962841777
1809,116801.24158808557
1810,146399.61434401074
1811,69649.207961248
1812,97831.80135032698
1813,118275.76481171555
1814,78788.44720666311
1815,21671.192563371325
1816,92513.31485382427
1817,124169.3930804478
1818,185203.7454999682
1819,136573.62812556108
1820,67533.23684441543
1821,119768.67720656548
1822,148778.85474780746
1823,38428.931038525276
1824,153678.44684264172
1825,148467.12180836167
1826,116596.10584509003
1827,109035.2181769963
1828,142337.5959240235
1829,154474.29305403942
1830,183054.06108148323
1831,203754.00666940268
1832,129220.53565966364
1833,178284.97771505322
1834,141003.2436958774
1835,174463.6914063137
1836,137711.4220835174
1837,101265.82485956574
1838,149552.67028664603
1839,62747.23736314665
1840,170818.09712052843
1841,133725.5341425488
1842,112990.28836502144
1843,139668.0252373831
1844,131116.5284964781
1845,148557.97080707498
1846,158816.65194826009
1847,185419.28891134023
1848,6690.855888142018
1849,112616.85948838718
1850,127375.69902820583
1851,149519.46716611038
1852,126119.7293923969
1853,135654.30249870394
1854,184259.82220493126
1855,161687.85692239698
1856,236940.51446582994
1857,156177.47489193137
1858,115818.82813422085
1859,104871.63061795285
1860,150069.44341542246
1861,103925.856851411
1862,267503.7158127343
1863,265973.4415911841
1864,266085.5203881785
1865,327874.5600003757
1866,312050.53510412585
1867,236720.4132254179
1868,281112.4012747519
1869,222620.955704186
1870,245089.03983177926
1871,244201.13442576485
1872,165312.16587698014
1873,232417.883486573
1874,126576.06056897601
1875,206936.3889239786
1876,204257.16072714544
1877,220882.20204672473
1878,213164.91690696828
1879,108675.79297453916
1880,126106.04436224449
1881,258522.70122639686
1882,250348.7435705099
1883,194549.9711535449
1884,209981.9482638369
1885,256884.49509539665
1886,274455.1396843033
1887,230501.2235792506
1888,277110.1006727367
1889,158123.61126387617
1890,121616.29439196293
1891,151206.72954924376
1892,72332.09242213168
1893,131926.31439011553
1894,107633.2153541006
1895,163203.73769994685
1896,121018.92503898469
1897,131646.8832848006
1898,138245.10016270104
1899,142861.67685177465
1900,156704.18040990512
1901,157047.65791480377
1902,153194.82100868173
1903,212121.62330305352
1904,132623.43775533474
1905,191509.9226239567
1906,154731.1821177971
1907,218808.50648897767
1908,133043.17751546804
1909,156966.37282446385
1910,141308.66798862407
1911,216888.19580826018
1912,271091.45408426994
1913,173095.535524884
1914,55188.97596375045
1915,256372.97623499218
1916,40400.39153567483
1917,248183.1082218097
1918,157171.61826037074
1919,192471.44074825474
1920,179064.02346614253
1921,333313.423778421
1922,297550.39021012373
1923,212614.4749628992
1924,252696.35612126006
1925,223536.22295920472
1926,338793.9080716563
1927,125140.0065164906
1928,167974.67447760404
1929,100074.17981803408
1930,139266.28314795712
1931,137887.50960813128
1932,122576.94574292866
1933,143591.15503560164
1934,180477.73170608788
1935,176460.12569935207
1936,182478.48615666662
1937,180650.8746333284
1938,163141.56917913898
1939,252432.31335910695
1940,210244.84375661158
1941,176159.39419222833
1942,194011.48872240784
1943,216852.4777738377
1944,274720.97742022324
1945,318903.2002277222
1946,176038.99275644505
1947,288244.8391914242
1948,201712.83879766057
1949,245335.78104015125
1950,212079.9534299849
1951,275993.92227032233
1952,238938.49733377114
1953,196816.79595232458
1954,223153.55500590056
1955,129407.56229952927
1956,301097.0357573953
1957,179205.19366617635
1958,292995.4968779186
1959,125878.58040178707
1960,83497.98171635807
1961,107786.27816851868
1962,133441.4569852397
1963,150493.7160503
1964,131842.74307002907
1965,152715.78173095343
1966,164939.31430722395
1967,276896.0161353928
1968,336107.992478722
1969,328246.9152667312
1970,348738.721614238
1971,389453.1374117734
1972,343069.0141107393
1973,253585.77991134682
1974,286198.61280572286
1975,417305.0132730684
1976,288719.6696261285
1977,337105.1436424953
1978,302269.64295243577
1979,315022.8163149338
1980,204370.95099574537
1981,328851.0543319691
1982,240491.65863389854
1983,223862.63907858462
1984,193529.86728780618
1985,240394.49532329573
1986,242234.46444278632
1987,182901.74145598043
1988,172135.20915103809
1989,197938.85176534325
1990,215048.80516640824
1991,224743.57683347142
1992,237279.0250109413
1993,188111.92194622682
1994,225254.92145976296
1995,194137.35643796722
1996,293040.3163731036
1997,287887.0776790612
1998,309919.54400797625
1999,265585.99178631516
2000,285757.0099272503
2001,259392.60058056936
2002,236200.22781581106
2003,265823.3094116254
2004,278973.79243151774
2005,223891.40717776283
2006,216244.59160897962
2007,250658.93894079805
2008,214766.80873282545
2009,186591.80037246097
2010,208649.5095448796
2011,138073.7188265692
2012,174569.911423142
2013,168547.71687733853
2014,186471.9113390551
2015,202215.63285270863
2016,192450.96064026497
2017,205757.22659827012
2018,112423.45709501219
2019,122840.50193257633
2020,111019.92840760289
2021,93961.85981014324
2022,187867.71667956092
2023,123361.57284022297
2024,259558.7521521278
2025,350506.79426443146
2026,189727.72101578309
2027,161077.21732203133
2028,173427.07994241657
2029,177167.79453401332
2030,278668.91484020907
2031,264741.13325504225
2032,252802.89290521294
2033,271661.3882717842
2034,187902.07329630124
2035,235056.22409707803
2036,245804.71906852472
2037,247763.74903833913
2038,318760.6737636571
2039,215357.7946541061
2040,365514.702554428
2041,267959.65547929157
2042,206360.56819157512
2043,183767.87680216954
2044,195886.43316251296
2045,207241.75833802245
2046,128884.64901517326
2047,127295.10630182008
2048,123022.64107016029
2049,129266.59603255527
2050,177551.1619933133
2051,112485.17965563526
2052,129840.36938601767
2053,137363.42297881562
2054,69819.50919029754
2055,160373.80071569222
2056,134513.07285356967
2057,112064.52654455564
2058,215365.80972752924
2059,142770.04233538802
2060,200609.6627256478
2061,198197.58902189307
2062,125943.14885645162
2063,107236.12593721497
2064,136485.85341940913
2065,117194.45874055612
2066,201121.7765718777
2067,146953.45557721175
2068,136827.5132383193
2069,73573.02585702288
2070,98379.32594345254
2071,65993.04945113952
2072,174241.91367800557
2073,121920.81961661737
2074,186665.72732904938
2075,157560.11904121118
2076,117520.0246458744
2077,133685.88871351653
2078,107865.07814321137
2079,151165.11066707273
2080,131027.13807791364
2081,123700.69001970007
2082,111640.55800369632
2083,136395.4971678034
2084,95196.12436786454
2085,109315.95994106535
2086,140546.8999573646
2087,119781.73886220678
2088,131145.02322166992
2089,82497.99344102229
2090,132719.44231664666
2091,83371.51914287571
2092,150824.4833450789
2093,133519.04888132712
2094,144669.5380488565
2095,158712.6821820582
2096,93835.97006588342
2097,82859.0111654079
2098,141059.03310218436
2099,11856.051637467957
2100,69706.14386597188
2101,127923.8949133062
2102,160118.4516252691
2103,98260.36112212401
2104,147150.5230206361
2105,126444.21654062087
2106,46593.685374596156
2107,223277.1888838895
2108,125873.7827233398
2109,93616.64333728922
2110,124046.38720869157
2111,187845.304238652
2112,142698.94091173363
2113,111108.55625522483
2114,132876.922581254
2115,157127.95384934274
2116,114199.20517051892
2117,164698.18953331167
2118,130557.35110404194
2119,118094.53878440932
2120,116187.03148759666
2121,79380.98407317491
2122,85546.90411435766
2123,105295.23967753924
2124,195542.1379165262
2125,154239.87082055619
2126,179653.98192581313
2127,169218.57963198767
2128,144571.55265677065
2129,125338.29510121161
2130,139554.79389659103
2131,168756.63575911053
2132,137200.31086590033
2133,130664.65192364604
2134,154621.99775421707
2135,115034.47471895625
2136,41847.493432282325
2137,105358.82263404984
2138,134206.3112887915
2139,163005.57787136297
2140,130414.30823626954
2141,147093.91548438216
2142,120143.63751082355
2143,130131.33738428995
2144,137990.32620220954
2145,127122.28933046939
2146,172704.6155807897
2147,202532.13199249344
2148,150734.14437193814
2149,129005.06067748702
2150,229417.52977168665
2151,147022.08974590842
2152,156176.7894839608
2153,183629.5753484923
2154,101911.01345315325
2155,146898.85891526786
2156,246353.71907345677
2157,256884.9771049795
2158,226783.49725133984
2159,221109.84402397982
2160,179358.07885503003
2161,252839.6092127551
2162,375309.82224228734
2163,325732.47603408486
2164,260955.4797064698
2165,203676.6521511754
2166,128936.27849650837
2167,219555.97199907957
2168,196750.39390077646
2169,195468.35235785716
2170,223230.51194403466
2171,136219.04338306776
2172,128360.00168855063
2173,165860.4730287142
2174,236629.83100745868
2175,296584.99221368117
2176,277668.93489503325
2177,228928.51239387592
2178,234596.88447631022
2179,148279.2037119983
2180,226899.29242869624
2181,190638.46757516486
2182,216797.27795388416
2183,190239.86423649354
2184,129406.35694644487
2185,128576.50131207556
2186,151707.52591345442
2187,165221.21475632975
2188,146750.19695753627
2189,295195.565092841
2190,58720.24100958649
2191,61087.636691014166
2192,78157.44095741515
2193,99680.40992879306
2194,96187.97435508037
2195,98478.69320019733
2196,87984.15675888673
2197,93896.05421762232
2198,203090.29461052144
2199,192707.68306805164
2200,160783.25941506552
2201,146020.33381324506
2202,214090.153550634
2203,148270.73867866816
2204,155267.3917103377
2205,119359.75195564464
2206,157324.02916845935
2207,227083.27428109877
2208,240647.62804043246
2209,197856.5159603589
2210,134447.38842359773
2211,133931.47914488884
2212,117421.5615241862
2213,86897.06336230296
2214,140697.56019089598
2215,106642.35743529847
2216,156306.6036821988
2217,9878.773452197609
2218,93607.42472667279
2219,79838.72165531598
2220,62728.70072221072
2221,258502.96310542597
2222,241350.66907383341
2223,285919.54227682913
2224,232685.01884551306
2225,122183.64405738225
2226,176155.42875614646
2227,237051.59758915845
2228,266958.59777251695
2229,239644.23958675395
2230,132950.5251672519
2231,195184.1540061551
2232,191940.69383877233
2233,192686.29405403862
2234,249542.2107825868
2235,203991.21150564065
2236,255667.65230453108
2237,312190.87516012933
2238,224553.20920251153
2239,101332.9784199532
2240,169970.50788193307
2241,146960.84193346335
2242,120035.63172390097
2243,123231.56846313883
2244,93228.76329417672
2245,92363.02246468572
2246,133592.09598808957
2247,130472.04930658927
2248,104549.52816422339
2249,100661.8671802776
2250,113134.54507744429
2251,162397.75149716713
2252,203983.23618554865
2253,157292.1152621925
2254,180405.93088356598
2255,202756.54334636364
2256,180890.54387096583
2257,194910.31381285435
2258,175541.10485083453
2259,182065.70194046904
2260,161289.98717309505
2261,215813.24265246256
2262,212226.83109231142
2263,309504.1397493562
2264,390819.66908344376
2265,197870.77557048463
2266,275679.87647217244
2267,347627.04738246865
2268,349037.80783399515
2269,162073.43294918025
2270,202087.52951714917
2271,241551.65230034152
2272,249400.79307285388
2273,172495.15219351117
2274,204380.01166262332
2275,196002.95414164412
2276,199668.61785352425
2277,200432.61829535174
2278,162693.05204503136
2279,98444.39436958608
2280,86638.40001084504
2281,171630.15375691577
2282,189373.55147773848
2283,142070.2783608394
2284,128965.21332034149
2285,165411.26816942767
2286,117463.16572480474
2287,307457.58582763607
2288,257239.58429671807
2289,316825.1285217239
2290,366119.4682995068
2291,283470.13326645765
2292,375500.0707842187
2293,369655.4574563225
2294,327928.85354277515
2295,420632.97626153036
2296,261513.3346410712
2297,278817.67879352206
2298,300216.6519247522
2299,320321.51357228775
2300,296415.64412889804
2301,271516.20832470385
2302,250293.62883018955
2303,256351.72082981037
2304,246226.35871216992
2305,198918.24752007367
2306,200281.08612114424
2307,204242.8280767029
2308,239392.572515599
2309,287850.7954120382
2310,222345.05084582244
2311,226360.58734734275
2312,186532.15780022842
2313,163587.67667880552
2314,175466.30187363652
2315,168702.8593125927
2316,173044.44708805968
2317,181758.80687039613
2318,161337.74097729215
2319,183990.33548081593
2320,177637.75617297523
2321,263624.6063206479
2322,189117.10622677972
2323,194312.1324066214
2324,200589.1626806646
2325,206403.87387533687
2326,183368.55072129445
2327,198334.49194343504
2328,213102.62101784878
2329,190724.1171276726
2330,190750.19304022196
2331,320826.6924737061
2332,344112.6754017015
2333,299086.5265338165
2334,236990.9035720118
2335,272736.82023652265
2336,300908.89605682093
2337,184280.83362042374
2338,264734.66530448385
2339,236714.88304527279
2340,375875.5106328037
2341,232746.68754242902
2342,246653.38666894133
2343,235443.1571400953
2344,217135.45521666156
2345,244479.36834947858
2346,208846.31091556873
2347,186965.66901056067
2348,237879.15446401335
2349,164602.7819442806
2350,271572.3839667009
2351,234258.77165338222
2352,249866.20157842798
2353,235888.64630648302
2354,122115.19538368285
2355,139024.248149337
2356,141903.76041891973
2357,204788.6748668222
2358,188571.09376554354
2359,148145.24456006024
2360,116452.58767336112
2361,142913.5281440703
2362,270274.7820832421
2363,138794.51361535804
2364,180461.15986264442
2365,240991.2614762737
2366,207835.07297078962
2367,227937.58689882938
2368,204834.58996293932
2369,228570.38939388195
2370,182172.8435092988
2371,154399.7047023385
2372,189167.24611202138
2373,270436.5755137092
2374,308020.60288666503
2375,234618.23028102843
2376,306533.9005459243
2377,322387.9874015923
2378,160140.94295082428
2379,240367.93866735115
2380,160684.52014789614
2381,190521.66442385537
2382,233175.19158914388
2383,218698.14937557888
2384,251195.14968308696
2385,178817.99446309163
2386,149296.43808124878
2387,121411.42593169727
2388,97865.04027879774
2389,124098.49905984371
2390,147926.76113508022
2391,130442.06429970407
2392,93753.58297815925
2393,189534.90423739154
2394,154149.38864157913
2395,201320.9929457025
2396,151690.74167093902
2397,218040.63917215163
2398,124736.5522178351
2399,30749.185792981647
2400,34078.17966424106
2401,101568.52133774539
2402,148913.73448981845
2403,137384.15777738404
2404,148718.0435291283
2405,183138.69349148188
2406,141133.80414024618
2407,124180.15495624254
2408,146284.1645032164
2409,118950.83101432654
2410,190813.06750377378
2411,120431.14336543129
2412,151683.86524394216
2413,125517.76974198088
2414,125993.70145644585
2415,132809.7253476187
2416,136088.8841100421
2417,119552.03499830482
2418,105932.00200950672
2419,108114.07980480412
2420,123477.92816235434
2421,134733.0835126083
2422,121269.81342453821
2423,119258.73036467464
2424,151219.0626747168
2425,246770.44040888705
2426,155191.65568345448
2427,110028.46218291626
2428,204450.3975544508
2429,94488.7511682412
2430,137407.06151899742
2431,126955.86020286541
2432,123904.90719826164
2433,132725.46301103104
2434,140114.58032984438
2435,149451.58198002272
2436,98189.89564557903
2437,99210.15545702714
2438,114946.48714345152
2439,112123.15640971222
2440,136115.99778309552
2441,118564.7330554061
2442,106532.52135476863
2443,127203.1802947585
2444,130644.10393247835
2445,74077.10322063745
2446,123695.49074793808
2447,231597.61910236848
2448,162472.3764468284
2449,117402.28539378216
2450,170005.88666490788
2451,116945.43225818849
2452,230783.4392503051
2453,78684.53493192291
2454,133910.57181603025
2455,143605.13371925586
2456,134393.58360899726
2457,116234.12873009467
2458,132577.1690512397
2459,96130.3690713649
2460,164714.70018365994
2461,116734.77405897927
2462,123006.13541219002
2463,138083.71788699002
2464,192249.8172082471
2465,142576.6289680772
2466,118201.04339819797
2467,173025.1596165442
2468,120837.80906195423
2469,115902.41603118324
2470,222842.2237758399
2471,208269.5492582645
2472,188795.5309126426
2473,115089.54853097536
2474,111120.64201517034
2475,246892.82632595053
2476,117852.83622169259
2477,125154.03394712062
2478,171910.54918891558
2479,99888.36123522645
2480,123587.94230271043
2481,125712.81280862226
2482,138720.0921565868
2483,93694.76851939608
2484,135388.33224172695
2485,115879.1005601038
2486,140729.3218652032
2487,245034.71936064953
2488,177509.23919019787
2489,153158.79852020307
2490,138290.9727984306
2491,72036.48072188278
2492,188107.65633554582
2493,146228.88451439713
2494,173597.51670112592
2495,93917.62103086189
2496,242656.31314729326
2497,167325.56479907534
2498,104524.38880954299
2499,68226.95811472993
2500,118811.67251968698
2501,132870.9502883116
2502,138954.01285801912
2503,104925.66146818383
2504,148605.8603281587
2505,228697.3025064934
2506,260606.90171497423
2507,285380.87652268156
2508,260566.32373373926
2509,225437.61633988365
2510,237780.64446188667
2511,190509.43225774617
2512,207249.67485350883
2513,244082.3272159119
2514,268001.0417443613
2515,131279.39954615297
2516,172192.2106853662
2517,122849.7227847036
2518,139973.9721143902
2519,219407.57822426193
2520,226161.85639862833
2521,195604.33008626912
2522,232358.71045894787
2523,106087.6468754221
2524,135333.79646446885
2525,140007.1476143648
2526,128363.70039808966
2527,103558.20383988752
2528,97295.72656008793
2529,124413.78980060201
2530,99999.91965685593
2531,251473.22939179043
2532,227685.18790923659
2533,216314.6248035815
2534,245958.2261529583
2535,283743.48604074103
2536,252816.40457837566
2537,246546.74783842004
2538,187655.43790348753
2539,202438.84753614813
2540,162513.52387378283
2541,190941.46700203177
2542,136645.64463308128
2543,141853.65621304163
2544,86083.8419711284
2545,148312.43331492995
2546,158230.52115718293
2547,165715.81252925834
2548,141696.86318576935
2549,150333.8134228789
2550,654459.1707784701
2551,150350.01115177217
2552,112816.44964949129
2553,64169.65294039846
2554,91436.5399969311
2555,124386.98342440891
2556,72774.23084570921
2557,99322.2962616726
2558,148720.43971924423
2559,126243.09928060946
2560,164387.7343303928
2561,157222.50302347922
2562,140105.7465836513
2563,132192.94077002836
2564,204167.31216709258
2565,148292.32713276023
2566,124995.3073174413
2567,135070.2594780582
2568,176004.02663970191
2569,190303.9435038882
2570,133610.96196663482
2571,149359.3668449236
2572,200348.07166893064
2573,247658.7027176523
2574,285651.1507713307
2575,143464.43589482468
2576,124417.34617790574
2577,137982.99749952598
2578,88397.00891830903
2579,26712.370147295384
2580,109461.87625424043
2581,121668.8507110221
2582,117773.75546434874
2583,272187.26536273025
2584,180953.93011254238
2585,170502.93574116955
2586,222478.2439495466
2587,218835.15238612026
2588,168360.7679583853
2589,166289.32317767455
2590,236359.90314448264
2591,260536.770916078
2592,208530.55835890278
2593,220344.54093111577
2594,189499.1095652908
2595,217462.14062991203
2596,311311.5590614057
2597,188947.29819081456
2598,262476.5100269924
2599,322982.6520755009
2600,189580.6555119067
2601,147099.06521098426
2602,71981.11010667303
2603,85149.67829853197
2604,68172.31489589991
2605,77358.51816265337
2606,158780.77113971786
2607,246376.41713229034
2608,213304.0652534829
2609,153301.70064575027
2610,95411.91429582567
2611,146595.81632223123
2612,152895.27715416555
2613,118202.56936267854
2614,101272.4493377094
2615,183238.95822067172
2616,173979.7494959822
2617,206062.2048250151
2618,236812.09591698385
2619,241283.8793339822
2620,190008.877699003
2621,172894.53439182887
2622,185381.55910959022
2623,233218.09585886437
2624,287533.8004077468
2625,286973.92587636877
2626,168204.1936961171
2627,201209.70000915544
2628,375354.77418839704
2629,377203.9514953721
2630,305488.9279554104
2631,389720.81966846355
2632,340017.4801155153
2633,295825.0768973478
2634,346138.881425847
2635,174298.23202926503
2636,216262.41612533008
2637,208582.85359317693
2638,243173.51770607923
2639,213731.92798588658
2640,172122.33266458625
2641,76452.4718826712
2642,191313.53881994626
2643,140787.78003571276
2644,135550.28988602821
2645,128826.95944301761
2646,133548.05330222426
2647,147187.31554780708
2648,160009.26810823497
2649,128074.0799601383
2650,163639.01753940148
2651,159651.99107787182
2652,344712.5554400572
2653,258093.06444367243
2654,230920.1721843424
2655,357148.14477747073
2656,298836.0582527284
2657,314306.5587986159
2658,267620.97929823934
2659,265226.98010564165
2660,300448.8036868254
2661,322084.62509107916
2662,330454.2971800186
2663,289166.7700647384
2664,279166.3646284051
2665,324381.0901968715
2666,294869.4417578337
2667,168869.84284005273
2668,190402.56422611407
2669,164719.00264924896
2670,263177.2095546692
2671,193304.23154511294
2672,208585.2052895511
2673,215213.04811154498
2674,228423.21831463618
2675,181753.9462700047
2676,194827.87790791216
2677,201044.53345163894
2678,246316.39573752426
2679,278811.8035008827
2680,277587.6681149278
2681,357483.3459744415
2682,293472.4233501841
2683,424947.3041704133
2684,301685.36975207296
2685,310197.7456739694
2686,262387.82554797083
2687,280095.87050987355
2688,227506.46988413704
2689,208930.1673288173
2690,370175.76327337325
2691,179241.528462192
2692,118740.93437173613
2693,201441.83982317802
2694,125982.42018361215
2695,209252.515066176
2696,194295.5875302873
2697,192826.4991483664
2698,210419.9947745118
2699,189192.86459758336
2700,161691.01500098308
2701,153480.1594250623
2702,129040.28626844496
2703,144165.16645332822
2704,148340.07969430534
2705,103421.00399221177
2706,95013.32285908202
2707,128560.86748284905
2708,113592.03249386832
2709,93474.4813375792
2710,111695.1756452937
2711,310225.8165585031
2712,340366.0601813154
2713,182711.19232999958
2714,158967.7693640979
2715,172120.65278760938
2716,159353.17321069847
2717,191435.79663122218
2718,220938.3826312843
2719,174534.0435521261
2720,223775.2040144119
2721,133349.30005151202
2722,166169.54544212634
2723,161339.930145224
2724,121243.34451655365
2725,129595.85001004243
2726,139871.86956405232
2727,193274.6304639329
2728,180630.92998378444
2729,119394.86056266853
2730,136993.47563081788
2731,135392.00160668208
2732,116439.73069931698
2733,159013.6814908415
2734,152743.11263863088
